date,repo_rate,inflation_rate,money_rate,1st Week(%),4th Week(%),13th Week(%),26th Week(%),52nd Week(%)
2018-09-08,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-07,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-06,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-05,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-04,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-03,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-02,2.5,2.1,1.69,2.20023,2.23568,2.35799,2.54961,2.75166
2018-09-01,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-31,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-30,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-29,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-28,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-27,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-26,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-25,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-24,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-23,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-22,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-21,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-20,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-19,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-18,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-17,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-16,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-15,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-14,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-13,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-12,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-11,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-10,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-09,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-08,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-07,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-06,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-05,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-04,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-03,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-02,2.5,2.1,2.37,2.01371,2.1199,2.26698,2.44424,2.66567
2018-08-01,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-31,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-30,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-29,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-28,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-27,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-26,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-25,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-24,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-23,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-22,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-21,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-20,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-19,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-18,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-17,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-16,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-15,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-14,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-13,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-12,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-11,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-10,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-09,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-08,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-07,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-06,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-05,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-04,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-03,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-02,2.5,2.3,-0.02,2.0094,2.06969,2.20017,2.37475,2.60567
2018-07-01,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-30,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-29,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-28,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-27,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-26,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-25,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-24,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-23,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-22,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-21,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-20,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-19,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-18,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-17,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-16,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-15,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-14,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-13,2.5,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-12,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-11,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-10,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-09,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-08,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-07,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-06,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-05,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-04,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-03,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-02,2.25,2.3,-0.8,2.00598,2.05567,2.18421,2.35733,2.58761
2018-06-01,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-31,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-30,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-29,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-28,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-27,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-26,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-25,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-24,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-23,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-22,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-21,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-20,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-19,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-18,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-17,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-16,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-15,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-14,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-13,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-12,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-11,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-10,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-09,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-08,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-07,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-06,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-05,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-04,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-03,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-02,2.25,2.3,-0.8,1.88646,1.95511,2.12074,2.28619,2.49993
2018-05-01,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-30,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-29,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-28,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-27,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-26,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-25,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-24,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-23,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-22,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-21,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-20,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-19,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-18,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-17,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-16,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-15,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-14,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-13,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-12,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-11,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-10,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-09,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-08,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-07,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-06,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-05,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-04,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-03,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-02,2.25,2.4,0.6,1.75555,1.81382,2.02034,2.15553,2.37379
2018-04-01,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-31,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-30,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-29,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-28,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-27,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-26,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-25,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-24,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-23,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-22,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-21,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-20,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-19,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-18,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-17,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-16,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-15,2.25,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-14,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-13,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-12,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-11,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-10,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-09,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-08,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-07,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-06,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-05,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-04,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-03,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-02,2,2.5,0.2,1.74444,1.76532,1.88681,2.02629,2.17697
2018-03-01,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-28,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-27,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-26,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-25,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-24,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-23,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-22,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-21,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-20,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-19,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-18,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-17,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-16,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-15,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-14,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-13,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-12,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-11,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-10,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-09,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-08,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-07,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-06,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-05,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-04,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-03,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-02,2,2.9,0.2,1.52339,1.63321,1.73729,1.91421,2.07346
2018-02-01,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-31,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-30,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-29,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-28,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-27,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-26,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-25,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-24,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-23,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-22,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-21,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-20,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-19,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-18,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-17,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-16,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-15,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-14,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-13,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-12,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-11,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-10,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-09,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-08,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-07,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-06,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-05,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-04,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-03,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-02,2,2.9,2,1.27883,1.41742,1.58725,1.76827,1.94888
2018-01-01,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-31,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-30,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-29,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-28,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-27,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-26,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-25,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-24,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-23,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-22,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-21,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-20,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-19,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-18,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-17,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-16,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-15,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-14,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-13,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-12,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-11,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-10,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-09,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-08,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-07,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-06,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-05,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-04,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-03,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-02,2,3.2,1.4,1.28243,1.3473,1.50881,1.67437,1.84337
2017-12-01,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-30,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-29,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-28,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-27,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-26,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-25,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-24,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-23,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-22,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-21,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-20,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-19,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-18,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-17,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-16,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-15,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-14,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-13,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-12,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-11,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-10,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-09,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-08,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-07,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-06,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-05,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-04,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-03,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-02,2,-1.11,0.2,1.19587,1.28856,1.46331,1.60394,1.75574
2017-11-01,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-31,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-30,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-29,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-28,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-27,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-26,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-25,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-24,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
2017-10-23,2,-1.7,-1.4,1.05676,1.14432,1.36722,1.51686,1.64365
